timestamp,epoch,iteration,loss,throughput_samp_s,comm_latency_ms,iter_time_ms,rank,world_size,arch
1778545534.7859914,3,71,1.452565,135.08,128.416,946.62,3,4,compressed_ring_ar
1778545536.012868,3,72,1.540478,112.2,550.291,1139.734,3,4,compressed_ring_ar
1778545537.490719,3,73,1.694988,90.94,648.091,1406.256,3,4,compressed_ring_ar
1778545538.9037006,3,74,1.364236,95.84,787.416,1335.041,3,4,compressed_ring_ar
1778545540.2050765,3,75,1.494137,103.96,647.963,1230.06,3,4,compressed_ring_ar
1778545541.6746178,3,76,1.457147,92.44,772.074,1383.253,3,4,compressed_ring_ar
1778545543.1052852,3,77,1.574229,92.54,228.195,1381.881,3,4,compressed_ring_ar
1778545544.5613039,3,78,1.540926,94.33,548.639,1352.623,3,4,compressed_ring_ar
1778545545.7128706,3,79,1.494672,116.69,175.416,1095.678,3,4,compressed_ring_ar
1778545546.9559565,3,80,1.447186,110.3,631.699,1159.301,3,4,compressed_ring_ar
1778545548.25008,3,81,1.469921,105.93,642.571,1207.142,3,4,compressed_ring_ar
1778545549.5481834,3,82,1.476152,102.51,406.453,1248.215,3,4,compressed_ring_ar
1778545550.7895784,3,83,1.461165,110.66,647.935,1155.958,3,4,compressed_ring_ar
1778545551.9599268,3,84,1.465201,117.61,513.862,1087.045,3,4,compressed_ring_ar
1778545553.430551,3,85,1.461328,93.09,790.843,1373.694,3,4,compressed_ring_ar
1778545554.7541215,3,86,1.48607,99.8,175.768,1280.887,3,4,compressed_ring_ar
1778545555.9584987,3,87,1.561199,112.31,331.261,1138.533,3,4,compressed_ring_ar
1778545557.243708,3,88,1.539773,106.29,706.29,1203.381,3,4,compressed_ring_ar
1778545558.6543555,3,89,1.452423,97.94,688.833,1305.462,3,4,compressed_ring_ar
1778545559.9312718,3,90,1.398956,104.53,191.225,1222.401,3,4,compressed_ring_ar
1778545561.2178621,3,91,1.445395,102.61,232.463,1246.267,3,4,compressed_ring_ar
1778545562.4643502,3,92,1.559618,111.4,468.026,1147.875,3,4,compressed_ring_ar
1778545563.8756008,3,93,1.441461,95.61,612.585,1337.559,3,4,compressed_ring_ar
1778545565.1979685,3,94,1.560248,104.87,681.414,1219.358,3,4,compressed_ring_ar
1778545566.585858,3,95,1.380451,98.88,569.041,1289.803,3,4,compressed_ring_ar
1778545567.917904,3,96,1.680941,98.89,267.479,1288.747,3,4,compressed_ring_ar
1778545568.9271464,3,97,1.629399,85.27,210.503,983.945,3,4,compressed_ring_ar
1778545580.525246,4,0,1.600871,103.2,179.65,1239.14,3,4,compressed_ring_ar
1778545581.8188992,4,1,1.513927,106.87,709.397,1196.581,3,4,compressed_ring_ar
1778545583.228117,4,2,1.434049,96.45,681.979,1326.383,3,4,compressed_ring_ar
1778545584.9236665,4,3,1.459058,81.23,720.471,1575.029,3,4,compressed_ring_ar
1778545586.388268,4,4,1.532088,91.67,387.782,1393.882,3,4,compressed_ring_ar
1778545587.6369073,4,5,1.404932,107.52,134.749,1185.753,3,4,compressed_ring_ar
1778545589.0706897,4,6,1.520492,95.29,527.113,1341.275,3,4,compressed_ring_ar
1778545590.5583909,4,7,1.569965,88.69,368.178,1437.182,3,4,compressed_ring_ar
1778545591.6964672,4,8,1.639458,116.54,165.523,1097.404,3,4,compressed_ring_ar
1778545593.1755447,4,9,1.384429,91.54,784.864,1393.803,3,4,compressed_ring_ar
